food_name,food_table_name,food_table_category_id
こむぎ　　和風スタイル即席カップめん　油揚げ　乾,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,01
こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,01
カップうどん,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,01
こむぎ　　和風すたいる即席かっぷめん　油揚げ　調理後全体,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,01
こむぎ　　和風スタイル即席カップめん　油揚げ　調理後全体,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,01
こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,01
こむぎ　　和風すたいる即席かっぷめん　油揚げ　調理後のめん,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,01
こむぎ　　和風スタイル即席カップめん　油揚げ　調理後のめん,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,01
こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,01
こむぎ　　まかろに・すぱげってぃ　乾,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,01
こむぎ　　マカロニ・スパゲッティ　乾,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,01
こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾,01
こむぎ　　まかろに・すぱげってぃ　ゆで,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで,01
こむぎ　　マカロニ・スパゲッティ　ゆで,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで,01
こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで,01
こむぎ　　まかろに・すぱげってぃ　そてー,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ソテー,01
こむぎ　　マカロニ・スパゲッティ　ソテー,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ソテー,01
こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ソテー,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ソテー,01
こむぎ　　生ぱすた　生,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,01
こむぎ　　生パスタ　生,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,01
こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,01
生ぱすた,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,01
生パスタ,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生,01
こむぎ　　生ふ,こむぎ　［ふ類］　生ふ,01
こむぎ　［ふ類］　生ふ,こむぎ　［ふ類］　生ふ,01
生ふ,こむぎ　［ふ類］　生ふ,01
こむぎ　　焼きふ　釜焼きふ,こむぎ　［ふ類］　焼きふ　釜焼きふ,01
こむぎ　［ふ類］　焼きふ　釜焼きふ,こむぎ　［ふ類］　焼きふ　釜焼きふ,01
小町ふ、切りふ、おつゆふ等,こむぎ　［ふ類］　焼きふ　釜焼きふ,01
花ふ等,こむぎ　［ふ類］　焼きふ　釜焼きふ,01
釜焼きふ,こむぎ　［ふ類］　焼きふ　釜焼きふ,01
こむぎ　　焼きふ　板ふ,こむぎ　［ふ類］　焼きふ　板ふ,01
こむぎ　［ふ類］　焼きふ　板ふ,こむぎ　［ふ類］　焼きふ　板ふ,01
板ふ,こむぎ　［ふ類］　焼きふ　板ふ,01
こむぎ　　焼きふ　車ふ,こむぎ　［ふ類］　焼きふ　車ふ,01
こむぎ　［ふ類］　焼きふ　車ふ,こむぎ　［ふ類］　焼きふ　車ふ,01
車ふ,こむぎ　［ふ類］　焼きふ　車ふ,01
こむぎ　　油ふ,こむぎ　［ふ類］　油ふ,01
こむぎ　［ふ類］　油ふ,こむぎ　［ふ類］　油ふ,01
油ふ,こむぎ　［ふ類］　油ふ,01
こむぎ　　小麦はいが,こむぎ　［その他］　小麦はいが,01
こむぎ　［その他］　小麦はいが,こむぎ　［その他］　小麦はいが,01
小麦はいが,こむぎ　［その他］　小麦はいが,01
こむぎ　　小麦たんぱく　粉末状,こむぎ　［その他］　小麦たんぱく　粉末状,01
こむぎ　［その他］　小麦たんぱく　粉末状,こむぎ　［その他］　小麦たんぱく　粉末状,01
こむぎ　　小麦たんぱく　粒状,こむぎ　［その他］　小麦たんぱく　粒状,01
こむぎ　［その他］　小麦たんぱく　粒状,こむぎ　［その他］　小麦たんぱく　粒状,01
粒状,こむぎ　［その他］　小麦たんぱく　粒状,01
こむぎ　　小麦たんぱく　ぺーすと状,こむぎ　［その他］　小麦たんぱく　ペースト状,01
こむぎ　　小麦たんぱく　ペースト状,こむぎ　［その他］　小麦たんぱく　ペースト状,01
こむぎ　［その他］　小麦たんぱく　ペースト状,こむぎ　［その他］　小麦たんぱく　ペースト状,01
ぺーすと状,こむぎ　［その他］　小麦たんぱく　ペースト状,01
ペースト状,こむぎ　［その他］　小麦たんぱく　ペースト状,01
おつゆせんべい,こむぎ　［その他］　かやきせんべい,01
かやきせんべい,こむぎ　［その他］　かやきせんべい,01
こむぎ　　かやきせんべい,こむぎ　［その他］　かやきせんべい,01
こむぎ　［その他］　かやきせんべい,こむぎ　［その他］　かやきせんべい,01
ぎょうざの皮,こむぎ　［その他］　ぎょうざの皮　生,01
こむぎ　　ぎょうざの皮　生,こむぎ　［その他］　ぎょうざの皮　生,01
こむぎ　［その他］　ぎょうざの皮　生,こむぎ　［その他］　ぎょうざの皮　生,01
こむぎ　　しゅうまいの皮　生,こむぎ　［その他］　しゅうまいの皮　生,01
こむぎ　［その他］　しゅうまいの皮　生,こむぎ　［その他］　しゅうまいの皮　生,01
しゅうまいの皮,こむぎ　［その他］　しゅうまいの皮　生,01
こむぎ　　春巻きの皮　生,こむぎ　［その他］　春巻きの皮　生,01
こむぎ　［その他］　春巻きの皮　生,こむぎ　［その他］　春巻きの皮　生,01
こむぎ　　春巻きの皮　揚げ,こむぎ　［その他］　春巻きの皮　揚げ,01
こむぎ　［その他］　春巻きの皮　揚げ,こむぎ　［その他］　春巻きの皮　揚げ,01
こむぎ　　ぴざ生地,こむぎ　［その他］　ピザ生地,01
こむぎ　　ピザ生地,こむぎ　［その他］　ピザ生地,01
こむぎ　［その他］　ピザ生地,こむぎ　［その他］　ピザ生地,01
ぴざくらすと,こむぎ　［その他］　ピザ生地,01
ぴざ生地,こむぎ　［その他］　ピザ生地,01
ピザクラスト,こむぎ　［その他］　ピザ生地,01
ピザ生地,こむぎ　［その他］　ピザ生地,01
こむぎ　　ちくわぶ,こむぎ　［その他］　ちくわぶ,01
こむぎ　［その他］　ちくわぶ,こむぎ　［その他］　ちくわぶ,01
ちくわぶ,こむぎ　［その他］　ちくわぶ,01
こむぎ　　ぱん粉　生,こむぎ　［その他］　パン粉　生,01
こむぎ　　パン粉　生,こむぎ　［その他］　パン粉　生,01
こむぎ　［その他］　パン粉　生,こむぎ　［その他］　パン粉　生,01
こむぎ　　ぱん粉　半生,こむぎ　［その他］　パン粉　半生,01
こむぎ　　パン粉　半生,こむぎ　［その他］　パン粉　半生,01
こむぎ　［その他］　パン粉　半生,こむぎ　［その他］　パン粉　半生,01
半生,こむぎ　［その他］　パン粉　半生,01
こむぎ　　ぱん粉　乾燥,こむぎ　［その他］　パン粉　乾燥,01
こむぎ　　パン粉　乾燥,こむぎ　［その他］　パン粉　乾燥,01
こむぎ　［その他］　パン粉　乾燥,こむぎ　［その他］　パン粉　乾燥,01
こむぎ　　冷めん　生,こむぎ　［その他］　冷めん　生,01
こむぎ　［その他］　冷めん　生,こむぎ　［その他］　冷めん　生,01
冷めん,こむぎ　［その他］　冷めん　生,01
こめ　［水稲穀粒］　玄米,こめ　［水稲穀粒］　玄米,01
こめ　［水稲穀粒］　半つき米,こめ　［水稲穀粒］　半つき米,01
こめ　［水稲穀粒］　七分つき米,こめ　［水稲穀粒］　七分つき米,01
こめ　［水稲穀粒］　精白米　うるち米,こめ　［水稲穀粒］　精白米　うるち米,01
こめ　［水稲穀粒］　精白米　もち米,こめ　［水稲穀粒］　精白米　もち米,01
